"保存フラグ","商品・役務名","類似群コード"
"36","株式払込金・株式配当金・公社債元利金の支払の代行","36B01"
"36","株式未公開企業の株式への投資","36B01"
"36","金融資産に関する投資顧問契約に基づく資産の管理・運用又はこれらに関する助言","36B01"
"36","金融資産運用に関する投資顧問契約に基づく資産の運用","36B01"
"36","契約型投資信託の受益証券の発行並びにこれらに関するコンサルティング及び情報の提供","36B01"
"36","国債証券等の売出し","36B01"
"36","国債証券等の売買の媒介・取次ぎ又は代理","36B01"
"36","国債証券等及び外国国債証券に係る先物・オプション関連取引の委託の媒介・取次ぎ又は代理","36B01"
"36","国債証券等及び外国国債証券に係る先物・オプション関連取引の媒介・取次ぎ又は代理","36B01"
"36","財政投資に関する助言及び情報の提供","36B01"
"36","受益証券の発行","36B01"
"36","受益証券の発行・募集・売出し","36B01"
"36","証券投資に関するコンサルティング・分析・調査","36B01"
"36","証券投資信託に係る受益証券の発行並びにこれらに関するコンサルティング及び情報の提供","36B01"
"36","中小企業育成の為の委託による株式引受けによる資本の投資","36B01"
"36","抵当証券の販売の媒介及び保管事務","36B01"
"36","投資に関する管理","36B01"
"36","投資に関する情報の提供","36B01"
"36","投資ファンドの引受","36B01"
"36","投資一任契約に基づき顧客のために行う投資","36B01"
"36","投資一任契約に基づき顧客のために行う有価証券の売買指図","36B01"
"36","投資一任契約に基づく投資","36B01"
"36","投資運用指示","36B01"
"36","投資管理","36B01"
"36","投資顧間契約に基づく助言","36B01"
"36","投資顧問契約に基づき顧客のために行う投資","36B01"
"36","投資顧問契約に基づく助言","36B01"
"36","投資顧問契約に基づく投資に関する助言","36B01"
"36","投資顧問契約に基づく投資助言及び投資一任契約に基づく投資","36B01"
"36","投資並びにこれらに関する情報の提供","36B01"
"36","未公開株式投資の管理並びにこれらに関する情報の提供","36B01"
"36","有価証券・スワップ取引・ローン債権・株式並びにこれらの派生商品に関する財務及び投資の代行","36B01"
"36","有価証券オプション取引及びこれに関する情報の提供","36B01"
"36","有価証券オプション取引並びにこれらに関する情報の提供","36B01"
"36","有価証券とみなされる権利等についての清算取次ぎ","36B01"
"36","有価証券に関する書類の封入・封緘・発送の代理","36B01"
"36","有価証券に関する常任代理","36B01"
"36","有価証券に関する情報の提供","36B01"
"36","有価証券に関する投資顧問契約に基づく助言","36B01"
"36","有価証券に関する投資情報の提供","36B01"
"36","有価証券に係る投資に関する指導及び助言","36B01"
"36","有価証券に係る投資に関する指導及び情報の提供","36B01"
"36","有価証券に係る投資に関する助言","36B01"
"36","有価証券に係る投資顧問契約に基づく助言","36B01"
"36","有価証券に係る投資顧問契約に基づく助言及び投資一任契約に基づく投資","36B01"
"36","有価証券の引受け及びこれに関する情報の提供","36B01"
"36","有価証券の引受け並びにこれらに関する情報の提供","36B01"
"36","有価証券の価値又は有価証券の価値の分析に基づく投資判断に関する助言の提供","36B01"
"36","有価証券の受渡の事務代行","36B01"
"36","有価証券の清算の事務代行","36B01"
"36","有価証券の売出しに関する情報の提供","36B01"
"36","有価証券の売出し及びこれに関する情報の提供","36B01"
"36","有価証券の売出し並びにこれらに関する情報の提供","36B01"
"36","有価証券の売買・有価証券指数等先物取引・有価証券オプション取引及び外国市場証券先物取引","36B01"
"36","有価証券の売買・有価証券指数等先物取引・有価証券オプション取引及び外国市場証券先物取引の媒介・取次ぎ又は代理及びこれに関する情報の提供","36B01"
"36","有価証券の売買・有価証券指数等先物取引・有価証券オプション取引及び外国市場証券先物取引の媒介・取次ぎ又は代理及びこれらに関する情報の提供","36B01"
"36","有価証券の売買・有価証券指数等先物取引・有価証券オプション取引及び外国市場証券先物取引の媒介・取次ぎ又は代理並びにこれらに関する情報の提供","36B01"
"36","有価証券の売買及びこれに関する情報の提供","36B01"
"36","有価証券の売買並びにこれらに関する情報の提供","36B01"
"36","有価証券の売買又はこれに関する情報の提供","36B01"
"36","有価証券の募集又は売出しの取扱い及びこれらに関する情報の提供","36B01"
"36","有価証券の募集又は売出しの取扱い並びにこれらに関する情報の提供","36B01"
"36","有価証券市場における国債証券等の売買取引の委託の媒介・取次ぎ又は代理","36B01"
"36","有価証券市場における有価証券の売買取引・有価証券指数等先物取引及び有価証券オプション取引の委託の媒介・取次ぎ又は代理及びこれらに関する情報の提供","36B01"
"36","有価証券市場における有価証券の売買取引・有価証券指数等先物取引及び有価証券オプション取引の委託の媒介・取次ぎ又は代理並びにこれらに関する情報の提供","36B01"
"36","有価証券指数等先物取引及びこれに関する情報の提供","36B01"
"36","有価証券指数等先物取引並びにこれらに関する情報の提供","36B01"
"36","有価証券私募の取扱い","36B01"
"36","有価証券先渡取引・有価証券店頭指数等先渡取引・有価証券店頭オプション取引若しくは有価証券店頭指数等スワップ取引又はこれらの取引の媒介・取次ぎ若しくは代理及びこれらに関する情報の提供","36B01"
"36","有価証券先渡取引・有価証券店頭指数等先渡取引・有価証券店頭オプション取引若しくは有価証券店頭指数等スワップ取引又はこれらの取引の媒介・取次ぎ若しくは代理並びにこれらに関する情報の提供","36B01"
"36","有価証券等清算取次ぎ及びこれに関する情報の提供","36B01"
"36","有価証券等清算取次ぎ並びにこれらに関する情報の提供","36B01"
"36","温室効果ガス排出権の売買取引・先物取引","36B01,36Z99"
"36","温室効果ガス排出権の売買取引・先物取引に関する助言","36B01,36Z99"
"36","温室効果ガス排出権の売買取引・先物取引に関する情報の提供","36B01,36Z99"
"36","温室効果ガス排出権の売買取引・先物取引の代理又は媒介","36B01,36Z99"
"36","商品市場における先物取引の受託に関する情報の提供","36B02"
"36","商品市場における先物取引の受託並びにこれらに関する情報の提供","36B02"
"36","商品先物取引に関する情報の提供","36B02"
"36","商品投資契約の締結またはその代理もしくは媒介","36B02"
